Frequency (Hz),Trace 1 (dBV),Phase (deg)
513.8915847135956,-83.67236206195236,124.7151224264282
522.3160369220152,-83.80367559974017,147.7887489738354
530.7404891304349,-83.78812367599907,22.09476926228024
539.1649413388544,-83.21197232095655,53.73991190730963
547.589393547274,-82.05254595502412,142.5932745074342
556.0138457556936,-81.57235085552759,29.43829085698858
564.4382979641132,-82.83211177828682,37.18689374770094
572.8627501725329,-82.26927311618061,24.94224977777458
581.2872023809524,-80.74751561573481,16.0144952017837
589.7116545893721,-81.01739482516587,14.68915451752484
598.1361067977916,-82.43870801219376,10.1669836119657
606.5605590062112,-84.25730160017227,14.91346127500764
614.9850112146308,-83.63874128065888,41.55587615388497
623.4094634230504,-83.13226748120086,76.15329456765771
631.8339156314701,-83.62934534543629,96.81811990836691
640.2583678398896,-84.06668702540237,98.75716932873834
648.6828200483092,-84.43477299687693,88.15929689799303
657.1072722567288,-81.65947175184741,75.46961318286591
665.5317244651484,-80.92914706322455,69.02057370101495
673.9561766735681,-82.46422852788081,73.87204177866866
682.3806288819876,-82.27028360858878,108.7257344524926
690.8050810904073,-82.21571170046785,166.949232700553
699.2295332988268,-83.31261794877315,178.4799357088658
707.6539855072464,-84.35178895881026,168.7274534832533
716.078437715666,-84.03782749857007,147.3450503261791
724.5028899240856,-83.46810928274019,125.5045828637154
732.9273421325053,-84.61477592130041,108.6414593279158
741.3517943409248,-83.80615786933288,105.2043244876398
749.7762465493445,-83.29331616859469,174.4622668816224
758.200698757764,-82.88989134437054,8.274674178646411
766.6251509661836,-82.4663510512041,171.8028789561566
775.0496031746032,-83.0547690871114,142.21200528305
783.4740553830228,-82.80767980299015,117.3381919649822
791.8985075914425,-82.78086971598997,92.03217725161288
800.322959799862,-81.76660869269884,48.6616859388032
808.7474120082816,-81.66447906769726,26.10634990741683
817.1718642167012,-82.93305445778626,22.07868204360901
825.5963164251208,-82.04675483600313,33.55859442627101
834.0207686335405,-83.01113180282368,63.26050235127096
842.44522084196,-82.35693225686228,84.72635488246453
850.8696730503797,-82.52309954136068,133.1251384641275
859.2941252587992,-83.03792660298146,173.0213789658837
867.7185774672188,-83.09300693945394,161.904447947266
876.1430296756384,-83.58968013358702,146.157140597538
884.567481884058,-83.33850654971002,126.8434627457517
892.9919340924777,-84.06502082444342,93.1531536852264
901.4163863008972,-83.3253368368127,73.07126182225734
909.8408385093169,-83.37747994414138,73.04838111086372
918.2652907177364,-82.19257408057047,69.09952736481922
926.689742926156,-82.44177040283847,57.30742642901782
935.1141951345757,-82.05204038712525,82.16087346421614
943.5386473429952,-83.15518512390453,142.7542397179842
951.9630995514149,-84.34410281881793,85.84668250973203
960.3875517598344,-84.52538629675911,96.78958033287574
968.8120039682541,-83.23258029268922,102.6569370008942
977.2364561766736,-83.9881988578735,96.94138995840443
985.6609083850932,-82.69939221797551,89.77144404140971
994.0853605935129,-81.91453903594041,84.32988930329012
1002.509812801932,-81.2352424422983,82.10285358675833
1010.934265010352,-81.66037571087087,84.22006260094419
1019.358717218772,-83.55560137250102,97.67091378137904
1027.783169427191,-83.86707682957235,127.1729662716906
1036.207621635611,-82.29982992266622,145.2218728727394
1044.63207384403,-82.46203219936022,151.9234465445066
1053.05652605245,-83.20567162929177,153.6173191822534
1061.48097826087,-82.88917905094861,152.0516181543601
1069.905430469289,-84.1155717099163,173.9573179536433
1078.329882677709,-83.45491289041027,34.26646624986632
1086.754334886128,-82.80123983732719,53.22843721401194
1095.178787094548,-81.75681906330038,67.59460923553394
1103.603239302968,-81.95778282306783,50.63220220055699
1112.027691511387,-83.56964536223364,8.654360547268725
1120.452143719807,-83.94075476627764,155.3464741933723
1128.876595928226,-83.61593533227351,140.5042813370177
1137.301048136646,-82.95831226783955,128.0679976285596
1145.725500345066,-82.2764562052693,105.7345040505329
1154.149952553485,-82.25044174167225,86.87231090415386
1162.574404761905,-83.73381409416763,74.56309988285176
1170.998856970324,-83.27981796782304,65.19253198935652
1179.423309178744,-82.89510902210269,63.06820717360689
1187.847761387164,-82.93050211951721,62.70544168236157
1196.272213595583,-82.53648329203887,51.99165745358054
1204.696665804003,-82.53567521849516,42.38806137009783
1213.121118012422,-83.45293135862882,52.46237528246485
1221.545570220842,-83.01902056701751,90.10724211703845
1229.970022429262,-83.39269302231379,117.5348899258639
1238.394474637681,-84.06311981893691,131.0390240573979
1246.818926846101,-83.31473602498954,140.739588132961
1255.24337905452,-82.80430763881135,175.9713666918499
1263.66783126294,-84.62727844830158,137.9603049714048
1272.09228347136,-82.78944199926109,143.4663721046013
1280.516735679779,-82.41568598357993,143.5922322007848
1288.941187888199,-83.58366675245642,145.2462820609824
1297.365640096618,-83.46606765041972,153.0920659422076
1305.790092305038,-83.89064857175998,0.4722035791909556
1314.214544513458,-83.43891175544998,36.81406764277768
1322.638996721877,-83.4964931615918,54.531218392653
1331.063448930297,-82.21257095379818,68.75561620830102
1339.487901138717,-81.88612000869098,71.01640796167372
1347.912353347136,-82.91476099845313,63.83124471046127
1356.336805555556,-83.83230575074151,44.05889331537684
1364.761257763975,-83.68240388945534,45.08410821926485
1373.185709972395,-83.72777533300763,49.2501910329832
1381.610162180815,-84.03157097721217,47.84621410485374
1390.034614389234,-83.13105111023434,50.18207704043516
1398.459066597654,-82.51649983650816,27.31024654225751
1406.883518806073,-83.44967623619962,108.2372270123426
1415.307971014493,-84.13754625048074,96.50057014254925
1423.732423222913,-84.33003153881806,101.7176116467196
1432.156875431332,-82.88019637161172,123.9724296108366
1440.581327639752,-81.6911468368132,152.2243512975575
1449.005779848171,-81.83639368775205,166.768503898883
1457.430232056591,-81.13055496237993,172.7484099791949
1465.854684265011,-80.96161012190905,176.5697800910916
1474.27913647343,-81.56308683803573,176.6358640584232
1482.70358868185,-81.01708387523422,1.400775568086454
1491.128040890269,-82.00856642159502,14.65937188345508
1499.552493098689,-83.54377881021853,46.83491969311085
1507.976945307109,-83.84476124069324,98.32688428277091
1516.401397515528,-82.02404933054859,135.8298697772917
1524.825849723948,-82.76512263590294,155.0933225474592
1533.250301932367,-83.50492394806879,166.7638010227094
1541.674754140787,-84.67146760212427,24.79078325261487
1550.099206349206,-84.44895469831235,69.28058591546215
1558.523658557626,-83.65691721807522,90.6083868706361
1566.948110766046,-83.8884705168845,96.47014883921845
1575.372562974465,-83.06615207341396,97.4408549657267
1583.797015182885,-82.39553182848907,94.34905318275976
1592.221467391304,-82.78121841279486,82.90770035102679
1600.645919599724,-82.22225043905412,49.42800546523424
1609.070371808144,-81.21313031423129,141.2988787258792
1617.494824016563,-81.37038751549439,114.0347138941037
1625.919276224983,-82.16974039066821,97.13813429273277
1634.343728433402,-83.2707361845118,80.32332420465548
1642.768180641822,-84.28623343261039,56.09856376591151
1651.192632850242,-83.98989157772307,19.42414963220537
1659.617085058661,-82.36176014440863,175.5474837699495
1668.041537267081,-81.40598791910152,156.5405737308866
1676.4659894755,-82.22953983054782,122.8074216693453
1684.89044168392,-83.05285038847913,81.66045735321973
1693.31489389234,-83.05863069209963,58.14945881064526
1701.739346100759,-83.32167542296602,47.79582112573451
1710.163798309179,-83.17298469670759,160.3828790579216
1718.588250517598,-83.25024935860682,21.40793933230933
1727.012702726018,-82.78533700513213,29.52209633593956
1735.437154934438,-82.88602483997943,26.70118191861328
1743.861607142857,-84.06609925720997,58.95072402563603
1752.286059351277,-83.28166256608847,171.1510522573018
1760.710511559696,-82.25407995985631,24.34593502311046
1769.134963768116,-81.6607753069964,63.76535401040113
1777.559415976536,-82.4300047198511,95.53037751761778
1785.983868184955,-81.58747802451876,111.7662382368912
1794.408320393375,-82.59538531822432,115.7063420523504
1802.832772601794,-83.00576398765811,97.71778726068629
1811.257224810214,-82.29577170591902,72.2043817046611
1819.681677018634,-81.83505266516237,60.5486548007282
1828.106129227053,-82.80236574547703,60.07342779841522
1836.530581435473,-84.48098989504395,76.55403681003166
1844.955033643892,-82.98502746319284,80.38337167013515
1853.379485852312,-83.74880492717794,68.84269456885266
1861.803938060732,-85.13156613981435,68.51234831363824
1870.228390269151,-83.62623049966437,77.28107021920792
1878.652842477571,-83.46073568496864,86.305821311165
1887.07729468599,-83.87420471956449,86.1957342423887
1895.50174689441,-83.71432533297204,86.10676118175137
1903.92619910283,-84.07453190586173,106.1463704188509
1912.350651311249,-83.20269102082284,153.0333491367332
1920.775103519669,-83.4807778021011,168.5941864538981
1929.199555728088,-82.57474930129283,175.4645026265603
1937.624007936508,-81.66342588012007,156.1041280871856
1946.048460144928,-81.49496802629301,117.2700870605007
1954.472912353347,-82.38925978252125,82.3396509121963
1962.897364561767,-82.69564883699628,82.38244870556606
1971.321816770186,-83.52337350624299,105.8762331743746
1979.746268978606,-84.75478219633987,167.8724592328107
1988.170721187026,-84.77279072880862,8.580490303277646
1996.595173395445,-83.40170821361781,179.8710535781088
2005.019625603865,-83.21425916746712,168.0179242167328
2013.444077812284,-83.05551630739939,146.446185387819
2021.868530020704,-84.28210628172012,118.7940217858154
2030.292982229124,-82.24096339610574,103.1857734253089
2038.717434437543,-81.39406341689165,98.31791036844079
2047.141886645963,-83.4480921723115,108.654942400533
2055.566338854383,-83.86132556773748,124.058356038708
2063.990791062802,-82.86673302288845,131.1840798903655
2072.415243271222,-83.73988996319019,81.36799947299953
2080.839695479641,-84.38225927684312,145.4083347543713
2089.264147688061,-83.60925694622952,140.4881351303318
2097.68859989648,-84.26662932768922,130.2814787809343
2106.1130521049,-83.15059040749004,99.33333441511007
2114.537504313319,-82.74661470564119,66.22622891127223
2122.961956521739,-82.88776262555044,59.16217907545028
2131.386408730159,-82.78683071558288,75.57881104738034
2139.810860938579,-82.50826595661795,98.01941237392981
2148.235313146998,-82.04836641980341,117.834496941805
2156.659765355418,-81.76943949587155,121.7900186365363
2165.084217563837,-82.72510450401518,97.87902932845897
2173.508669772257,-83.28201016379147,48.98665582500647
2181.933121980676,-84.03160259631578,10.88623537690017
2190.357574189096,-84.02953323820697,3.464999641916785
2198.782026397516,-83.41676877082728,179.3328663459375
2207.206478605935,-82.83203455108438,167.3140156656591
2215.630930814355,-82.74886637966164,130.4916042691826
2224.055383022775,-82.68372260780049,92.34667401653617
2232.479835231194,-82.87824676457348,64.51450502306059
2240.904287439614,-83.10386822744421,51.31683164512862
2249.328739648033,-82.83607481428069,19.0833560266835
2257.753191856453,-82.15677629819849,158.9781634186884
2266.177644064872,-83.40191281084772,145.5799727808649
2274.602096273292,-83.4980173817391,127.0849133892001
2283.026548481712,-84.60137128710417,115.7498546310423
2291.451000690131,-84.29218176273847,86.72388560755502
2299.875452898551,-83.11500151461033,37.72095112259867
2308.299905106971,-82.42147731849685,15.00464189067395
2316.72435731539,-80.90334766082449,5.489119340496462
2325.14880952381,-80.98629645765074,179.1424067655726
2333.573261732229,-81.15043468745837,179.0629596812343
2341.997713940649,-81.27502347501715,5.155888925731083
2350.422166149068,-82.81377624473693,23.58462675311602
2358.846618357488,-83.69564828225714,127.0593360577738
2367.271070565908,-83.74786622474383,107.9411624661791
2375.695522774327,-84.07212448698154,64.63924455282493
2384.119974982747,-83.68058707925179,34.51376617700043
2392.544427191167,-83.30086519668657,18.83791576585664
2400.968879399586,-82.21329380788509,27.58861160671523
2409.393331608006,-82.49462325323415,45.44061433000423
2417.817783816425,-84.14015208772553,102.837210308805
2426.242236024845,-83.81588253628854,115.918611928985
2434.666688233264,-82.75505978410777,110.2696924597679
2443.091140441684,-82.94767910950725,110.9407676973195
2451.515592650104,-82.7784684301554,105.934594811041
2459.940044858523,-83.21110330771077,83.75461644196207
2468.364497066943,-82.8365856329789,47.71159025667741
2476.788949275362,-83.03623724150327,146.411315903004
2485.213401483782,-83.10799991299994,94.39199550811415
2493.637853692202,-83.36525659359353,79.48940841531008
2502.062305900621,-84.94211640153509,65.99715737027557
2510.486758109041,-83.85918054258765,47.18681294963096
2518.911210317461,-83.64807405063856,18.02026773269941
2527.33566252588,-83.60741184005474,121.1461396466096
2535.7601147343,-83.67593346490958,65.68737375034226
2544.184566942719,-83.64746810049049,9.561066195162422
2552.609019151139,-82.70049189344829,175.206893864955
2561.033471359558,-83.30657124557854,4.229603851592466
2569.457923567978,-83.0162448768514,2.031441343379858
2577.882375776398,-83.85868215484018,178.9264503095486
2586.306827984817,-82.56286581800525,1.374212106232287
2594.731280193237,-82.02165689538825,3.926924368793059
2603.155732401657,-81.57864532637257,24.51043461267836
2611.580184610076,-82.42011703148711,74.72037439007404
2620.004636818496,-82.84363988599802,81.32408587171017
2628.429089026915,-81.49546597545992,72.88138040805319
2636.853541235335,-81.82089123997588,62.10431739342339
2645.277993443754,-81.48089958081427,44.36710618221409
2653.702445652174,-82.51186243436968,37.96522452743039
2662.126897860594,-82.7357240142161,43.6671490208482
2670.551350069013,-82.02043171246487,19.43897779304033
2678.975802277433,-83.5271294487049,6.843866051417581
2687.400254485853,-84.21028347970739,3.373218118672216
2695.824706694272,-82.31177581363482,172.7890196090235
2704.249158902692,-82.53556843757025,164.9759977238942
2712.673611111111,-84.23094380695703,97.80700284904749
2721.098063319531,-84.07740227632318,43.46929429858167
2729.52251552795,-85.0099392840559,42.23301172193089
2737.94696773637,-84.04215456607201,45.51100018237076
2746.37141994479,-83.57843185277349,47.6042833938971
2754.795872153209,-82.82977526615427,40.65823587192919
2763.220324361629,-81.9359104649085,25.89821816460731
2771.644776570049,-82.15778977343086,3.980985188630918
2780.069228778468,-82.51095025734976,177.2504171036169
2788.493680986888,-83.8312954182603,7.86819294222795
2796.918133195307,-84.09000787946616,15.28006120755656
2805.342585403727,-82.96082778388374,88.54316122707164
2813.767037612146,-82.60578195291188,123.6672669509093
2822.191489820566,-82.5536663365163,112.5023480641911
2830.615942028986,-83.42447860775252,96.8797302762225
2839.040394237406,-82.61634206671437,89.33833745278311
2847.464846445825,-82.47829464654427,83.91590726456199
2855.889298654245,-83.27123607577343,77.67152344628862
2864.313750862664,-83.49202323820214,87.04820758554433
2872.738203071084,-83.331098095684,84.70863613939476
2881.162655279503,-83.19959004529346,1.192386579564157
2889.587107487923,-83.28376847687792,123.6349114920788
2898.011559696342,-82.45748014724126,120.0565631454965
2906.436011904762,-82.86891059787999,107.3580767015523
2914.860464113181,-82.4546099752051,86.2047069737323
2923.284916321601,-81.25937923693435,57.03867122367393
2931.709368530021,-80.80823198215349,166.0841506800496
2940.133820738441,-81.86154236041554,108.0438291954514
2948.55827294686,-83.52898808198799,74.97796494893805
2956.98272515528,-83.50578136619157,61.1462505006634
2965.407177363699,-82.66156276074339,59.09475179325807
2973.831629572119,-83.70300824928424,65.2032187539174
2982.256081780538,-83.94949297116213,59.92741735326604
2990.680533988958,-84.14141163541686,62.20713043775568
2999.104986197378,-84.74133944723599,74.19324091088609
3007.529438405797,-84.43379369395856,94.46845428427736
3015.953890614217,-82.98890644152884,143.4251439787656
3024.378342822637,-83.66886669333638,173.5717242284984
3032.802795031056,-83.28788350890343,176.3519666059057
3041.227247239476,-83.43146248357137,170.8418398466015
3049.651699447895,-83.14886971269415,158.4879106655753
3058.076151656315,-82.78878253653508,135.1615910315197
3066.500603864734,-82.99294390773309,113.7823360800202
3074.925056073154,-83.13273306624725,118.0269691438125
3083.349508281574,-84.32569979404222,141.5388041678685
3091.773960489993,-82.57423181663918,61.03876389824041
3100.198412698413,-82.45772115249238,86.38588856425751
3108.622864906833,-84.03310246850764,92.59933936849308
3117.047317115252,-83.84689538014628,104.7844021445812
3125.471769323672,-83.0132423920893,103.6320073856733
3133.896221532091,-83.03963390929005,49.49822319795334
3142.320673740511,-83.89524175724569,6.344174834411832
3150.74512594893,-83.70131064801866,10.34798248625928
3159.16957815735,-83.35315707505798,10.0621185932041
3167.59403036577,-82.59004434354124,178.0792723987777
3176.018482574189,-82.25795471656542,156.1469096065565
3184.442934782609,-83.32455485681933,59.9762785967628
3192.867386991029,-82.94533931503204,34.29658292664504
3201.291839199448,-82.03912710469663,36.20173862000033
3209.716291407868,-82.26615419658428,17.78241985575532
3218.140743616287,-82.71226315023191,28.79177818477232
3226.565195824707,-83.03821643140455,14.27430862743666
3234.989648033126,-83.66815894702599,14.63616972711863
3243.414100241546,-83.66419497873136,178.0053516730016
3251.838552449966,-82.96339154753646,126.8670151592963
3260.263004658385,-82.62456942425841,89.75169302032057
3268.687456866805,-82.61727228873062,71.74704958898673
3277.111909075225,-83.25458011861356,61.50314343679915
3285.536361283644,-82.40730966652868,68.76628843690736
3293.960813492064,-82.7541706699779,104.8364530366826
3302.385265700483,-83.09137830262614,141.5156702958641
3310.809717908903,-83.38544414279015,162.7068881833882
3319.234170117323,-82.21547610001166,168.2111494884559
3327.658622325742,-82.17380921724191,179.1598840612345
3336.083074534162,-83.11239974171725,25.39046292752385
3344.507526742581,-83.86369963878531,70.33311232582896
3352.931978951001,-82.55751045944201,146.4992538786678
3361.35643115942,-82.56822796012982,166.6802593987779
3369.78088336784,-83.67284479749273,150.5550071987497
3378.20533557626,-83.76015484774967,75.26132469157702
3386.629787784679,-83.64490630967714,64.88117785160921
3395.054239993099,-82.54634663327334,62.12273129157489
3403.478692201519,-82.94762834361471,70.19401847957575
3411.903144409938,-82.9585286351729,89.16901069224421
3420.327596618358,-82.50618624314917,154.2458477634111
3428.752048826777,-83.32494667298432,29.50223996369046
3437.176501035197,-82.75643257889463,36.58673534487175
3445.600953243616,-81.46126304425908,32.29367794041943
3454.025405452036,-82.16496304265335,20.03407848755796
3462.449857660456,-84.53620187263539,3.33835296404578
3470.874309868875,-84.34846288472203,171.3904303751149
3479.298762077295,-83.49546809897211,164.0135210368452
3487.723214285715,-82.70467487411359,159.3669621318197
3496.147666494134,-83.48675652579914,142.5406212666464
3504.572118702554,-82.60417123624063,115.7618653315731
3512.996570910973,-82.04778710766958,107.8852728062726
3521.421023119393,-81.75287803040833,104.7404641207475
3529.845475327812,-81.5270998318706,113.4528159433457
3538.269927536232,-82.62680697250624,142.0093276291901
3546.694379744652,-82.99251656788678,174.906346873567
3555.118831953072,-84.15464347635906,54.71974163646144
3563.543284161491,-84.54929922153087,106.6407112358841
3571.967736369911,-82.82867559333211,144.2146013628602
3580.39218857833,-83.78353446164235,163.4489331285109
3588.81664078675,-84.24073039644939,153.7931972353866
3597.241092995169,-83.6229208710065,103.7688255553768
3605.665545203589,-83.57080489713495,75.8412108221504
3614.089997412008,-83.6334092586508,70.58600923639631
3622.514449620428,-83.8271932236452,58.86999322995811
3630.938901828848,-82.63053884126617,7.933440821008995
3639.363354037268,-83.2323048907147,126.9094872589362
3647.787806245687,-83.12180341490873,120.7752827737226
3656.212258454107,-83.84301873764741,135.0274396099001
3664.636710662526,-83.38211667031044,119.858235992492
3673.061162870946,-83.04298253293602,100.3192240196068
3681.485615079365,-84.06065063185964,81.19581336462004
3689.910067287785,-83.72840068328651,46.6144315558024
3698.334519496204,-83.59165924066875,24.851644200977
3706.758971704624,-83.54714045869039,177.5179863094856
3715.183423913044,-83.39038874473339,153.4774281788077
3723.607876121464,-83.97020146226298,140.4356134229954
3732.032328329883,-84.17024392245246,126.72514342074
3740.456780538303,-83.98677734639881,116.5389320195994
3748.881232746722,-82.92524429786857,107.1577227261232
3757.305684955142,-82.54307263073521,0.6415500388058282
3765.730137163561,-82.57082467678291,6.327831083062643
3774.154589371981,-82.4282780921291,119.9714199263015
3782.5790415804,-84.36921008369148,144.4972218632124
3791.00349378882,-83.87634508321896,0.7771093608837565
3799.42794599724,-84.0477457168318,47.40202630773589
3807.852398205659,-83.03100234117332,75.68026284921726
3816.276850414079,-83.7180768396273,96.83238039073314
3824.701302622499,-82.99805740015015,33.5514048922502
3833.125754830918,-83.87230493987798,58.42838830766057
3841.550207039338,-83.61256431310255,60.37148514360826
3849.974659247757,-83.09288619145397,60.01521102884742
3858.399111456177,-82.74216455024506,55.79831565947124
3866.823563664596,-83.10275681162776,47.97003720634943
3875.248015873016,-83.51431906729566,38.28603935117053
3883.672468081436,-83.29075224189218,3.599127821068158
3892.096920289855,-84.50186511108421,163.492904331657
3900.521372498275,-84.10299927576304,171.4176763249896
3908.945824706695,-83.85770678641688,9.464208713893456
3917.370276915114,-84.23716711799385,23.19933581447219
3925.794729123534,-84.32261562935943,55.53384647079142
3934.219181331953,-84.01718184614697,85.02126746539459
3942.643633540373,-83.49032478796232,124.4836655781719
3951.068085748792,-82.21937951194219,166.124373468104
3959.492537957212,-82.55703487693559,178.9689805360052
3967.916990165632,-83.89108594898751,4.335670788384051
3976.341442374051,-83.26657385747427,9.518694107522165
3984.765894582471,-83.81113654651307,16.43779058442487
3993.190346790891,-83.28260167899552,17.81304250649629
4001.61479899931,-82.67264405006762,9.977173225471818
4010.03925120773,-83.52983389904571,9.451689556796453
4018.463703416149,-83.8238754677252,163.0507590052862
4026.888155624569,-83.85708184832139,15.23953112226993
4035.312607832989,-83.78379489037577,88.61549425413803
4043.737060041408,-83.76049924810233,117.3535671514281
4052.161512249828,-83.8903756702164,136.1688623601927
4060.585964458247,-82.85950923557607,131.7824438931456
4069.010416666667,-82.17021304670526,122.1211780492991
4077.434868875087,-83.54889543845897,145.8870755557387
4085.859321083506,-83.60311651630923,155.967484851063
4094.283773291926,-83.72582547906683,25.1919279516632
4102.708225500345,-83.923082308156,78.19853969328894
4111.132677708765,-84.57790867401209,98.37050081490661
4119.557129917184,-84.11024238630525,124.393921900352
4127.981582125604,-83.83561349769434,142.1033904566801
4136.406034334023,-83.73664242034363,171.943863874762
4144.830486542443,-82.85803167892786,38.08725061750118
4153.254938750862,-83.28922672624087,58.69527098933274
4161.679390959283,-84.12689776287193,63.62337005655343
4170.103843167703,-83.23791409333384,58.75899071000035
4178.528295376122,-83.29055528760932,45.16170274802945
4186.952747584542,-83.10332838454899,20.62220460192023
4195.377199792961,-84.36062412616732,179.2228014658874
4203.801652001381,-84.37534566244544,129.947612884688
4212.2261042098,-82.94290344419474,90.88739421419588
4220.65055641822,-81.35202307935076,69.10510232764757
4229.075008626639,-81.09236855349133,16.51925464830363
4237.499460835059,-81.14397314380453,41.92238045345317
4245.923913043479,-81.80681397670371,49.75860354145946
4254.348365251898,-83.42401096472018,51.39673653066672
4262.772817460318,-83.44605914096151,47.21248799445531
4271.197269668737,-83.51364499870768,37.80150639413615
4279.621721877157,-83.50239523991743,158.4865913286451
4288.046174085576,-83.7242944729183,128.2761218789778
4296.470626293996,-84.41396154018877,144.4751655938918
4304.895078502415,-83.31189880806838,178.5650870522322
4313.319530710835,-82.16513055210642,50.65816847268784
4321.743982919255,-82.53425071324259,66.28574149339397
4330.168435127674,-82.61682594490024,75.88680331865032
4338.592887336094,-81.86768787475191,104.502261985729
4347.017339544514,-81.54544193598467,124.0846196429012
4355.441791752934,-82.39946411342588,91.2360906310584
4363.866243961353,-82.85681617304837,105.4811333015951
4372.290696169773,-83.36389305565703,134.7664851283888
4380.715148378192,-84.08939026305454,148.8184778947148
4389.139600586612,-84.193116100791,141.6166266812093
4397.564052795032,-83.1450626401284,124.813668415918
4405.988505003451,-81.60080702155575,98.79082287202021
4414.412957211871,-81.23217798555862,65.58269137315477
4422.83740942029,-81.93122018951433,35.24497424849674
4431.26186162871,-83.03541534727506,171.2025300497081
4439.686313837129,-83.43013336165102,127.5174767379671
4448.110766045549,-81.97450848234212,105.7919661879936
4456.535218253968,-82.80012287120273,97.434464407251
4464.959670462388,-83.70368582872192,99.6478448220787
4473.384122670808,-82.68894544966966,107.8119292234193
4481.808574879227,-82.01245557393513,117.3541944727224
4490.233027087647,-82.2993941852192,120.7271904988088
4498.657479296066,-84.10097876715133,121.5117804334715
4507.081931504486,-84.25230873955202,115.2047102521476
4515.506383712906,-83.84029423190827,94.14740883951667
4523.930835921326,-84.22880680718286,179.9725297767388
4532.355288129745,-83.01306644790026,43.69541222663124
4540.779740338165,-81.47250048016568,36.37429721190284
4549.204192546584,-80.95404633637466,13.33068614765944
4557.628644755004,-82.30031002198673,6.378520461695624
4566.053096963424,-82.06335761501958,4.311156172585856
4574.477549171843,-83.17442861458632,120.4378594069286
4582.902001380263,-83.47644680475841,35.49370275328625
4591.326453588682,-83.13601009029648,23.86187350661467
4599.750905797102,-83.99399828080954,19.2852831562725
4608.175358005521,-84.50548532417422,15.90189066782808
4616.599810213941,-83.25103578908731,6.946388434122618
4625.02426242236,-82.52823864635553,158.9592354479557
4633.44871463078,-82.33436533948264,78.81124598871442
4641.8731668392,-82.2586565742975,89.64489972690444
4650.297619047619,-83.10608844569855,106.6568862902083
4658.722071256039,-83.18274531189672,116.9557367210326
4667.146523464458,-81.79364860268122,129.4241812756538
4675.570975672878,-83.08107726850353,137.4801138700674
4683.995427881297,-83.80196189569391,150.7166245879795
4692.419880089717,-83.98411225859064,173.5520085863039
4700.844332298137,-84.93737470791345,9.080359764240326
4709.268784506557,-83.61607021174859,13.46928330596607
